MV Schillplate		
1		
1		
1		
0	82.84	
MainHull		
8.3	4.5	8.1
8.3	4.5	10.65
8.3	0	10.65
	39	
7.6	0	0
7.6	0.479	0
7.6	0.587	0.006
7.6	0.692	0.028
7.6	0.794	0.065
7.6	0.888	0.118
7.6	1.032	0.244
7.6	1.141	0.4
7.6	1.166	0.45
7.6	1.189	0.501
7.6	1.252	0.697
7.6	1.288	0.9
7.6	1.303	1.2
7.6	1.291	1.5
7.6	1.267	1.846
7.6	1.252	2.193
7.6	1.698	2.271
7.6	2.587	2.432
7.6	3.031	2.513
7.6	3.878	2.682
7.6	4.702	2.929
7.6	4.902	3.014
7.6	5.096	3.115
7.6	5.286	3.239
7.6	5.466	3.378
7.6	5.539	3.438
7.6	5.609	3.501
7.6	5.726	3.626
7.6	5.83	3.763
7.6	5.922	3.909
7.6	6.001	4.062
7.6	6.092	4.309
7.6	6.153	4.565
7.6	6.187	4.847
7.6	6.2	5.091
7.6	6.2	8.1
7.6	4.5	8.1
7.6	4.5	10.65
7.6	0	10.65
	40	
6.9	0	0
6.9	0.374	0
6.9	0.514	0.009
6.9	0.649	0.048
6.9	0.774	0.112
6.9	0.884	0.2
6.9	0.998	0.339
6.9	1.08	0.5
6.9	1.114	0.601
6.9	1.141	0.704
6.9	1.164	0.827
6.9	1.18	0.95
6.9	1.186	1.306
6.9	1.116	2.017
6.9	1.095	2.373
6.9	1.257	2.401
6.9	1.421	2.429
6.9	1.584	2.455
6.9	1.747	2.481
6.9	2.281	2.575
6.9	2.814	2.672
6.9	3.664	2.83
6.9	4.499	3.045
6.9	4.975	3.232
6.9	5.198	3.356
6.9	5.408	3.501
6.9	5.59	3.658
6.9	5.75	3.838
6.9	5.826	3.948
6.9	5.895	4.063
6.9	5.949	4.156
6.9	5.998	4.251
6.9	6.091	4.493
6.9	6.151	4.746
6.9	6.185	5.024
6.9	6.2	5.265
6.9	6.2	8.1
6.9	4.5	8.1
6.9	4.5	10.65
6.9	0	10.65
	42	
6.2	0	0
6.2	0.267	0
6.2	0.408	0.008
6.2	0.545	0.046
6.2	0.671	0.111
6.2	0.781	0.2
6.2	0.892	0.34
6.2	0.967	0.501
6.2	1.006	0.659
6.2	1.029	0.821
6.2	1.036	0.886
6.2	1.043	0.95
6.2	1.057	1.276
6.2	1.037	1.6
6.2	0.957	2.074
6.2	0.926	2.312
6.2	0.922	2.553
6.2	1.33	2.614
6.2	1.737	2.68
6.2	2.55	2.822
6.2	3.05	2.911
6.2	3.548	3.006
6.2	3.928	3.088
6.2	4.304	3.182
6.2	4.561	3.26
6.2	4.813	3.354
6.2	5.051	3.467
6.2	5.277	3.604
6.2	5.549	3.822
6.2	5.784	4.08
6.2	5.902	4.252
6.2	6	4.437
6.2	6.085	4.66
6.2	6.143	4.892
6.2	6.168	5.027
6.2	6.185	5.162
6.2	6.196	5.315
6.2	6.2	5.434
6.2	6.2	8.1
6.2	4.5	8.1
6.2	4.5	10.65
6.2	0	10.65
	44	
5.5	0	0
5.5	0.153	0
5.5	0.229	0.001
5.5	0.304	0.009
5.5	0.449	0.051
5.5	0.589	0.137
5.5	0.706	0.256
5.5	0.837	0.476
5.5	0.916	0.722
5.5	0.958	1.11
5.5	0.921	1.5
5.5	0.866	1.75
5.5	0.806	2
5.5	0.772	2.181
5.5	0.748	2.363
5.5	0.735	2.546
5.5	0.736	2.73
5.5	1.19	2.798
5.5	1.644	2.869
5.5	2.097	2.942
5.5	2.55	3.021
5.5	2.825	3.072
5.5	3.551	3.204
5.5	3.937	3.288
5.5	4.319	3.387
5.5	4.453	3.426
5.5	4.586	3.47
5.5	4.729	3.525
5.5	4.87	3.587
5.5	5.142	3.728
5.5	5.397	3.896
5.5	5.616	4.085
5.5	5.806	4.302
5.5	5.947	4.517
5.5	6.056	4.75
5.5	6.137	5.021
5.5	6.184	5.301
5.5	6.196	5.454
5.5	6.2	5.547
5.5	6.2	5.608
5.5	6.2	8.1
5.5	4.5	8.1
5.5	4.5	10.65
5.5	0	10.65
	48	
4.8	0	0.001
4.8	0.025	0.001
4.8	0.162	0.011
4.8	0.295	0.05
4.8	0.417	0.113
4.8	0.524	0.199
4.8	0.634	0.34
4.8	0.713	0.501
4.8	0.774	0.697
4.8	0.813	0.9
4.8	0.825	0.996
4.8	0.833	1.148
4.8	0.825	1.3
4.8	0.788	1.502
4.8	0.732	1.7
4.8	0.654	1.96
4.8	0.588	2.222
4.8	0.56	2.391
4.8	0.543	2.562
4.8	0.535	2.734
4.8	0.535	2.904
4.8	1.085	2.987
4.8	1.36	3.027
4.8	1.634	3.069
4.8	2.093	3.144
4.8	2.55	3.224
4.8	3.049	3.313
4.8	3.548	3.407
4.8	3.898	3.479
4.8	4.246	3.563
4.8	4.759	3.731
4.8	5.239	3.971
4.8	5.471	4.137
4.8	5.68	4.33
4.8	5.754	4.414
4.8	5.822	4.502
4.8	5.977	4.766
4.8	6.089	5.054
4.8	6.124	5.173
4.8	6.153	5.293
4.8	6.176	5.415
4.8	6.191	5.538
4.8	6.199	5.677
4.8	6.2	5.786
4.8	6.2	8.1
4.8	4.5	8.1
4.8	4.5	10.65
4.8	0	10.65
	50	
4.2	0	0.04
4.2	0.025	0.04
4.2	0.161	0.084
4.2	0.289	0.149
4.2	0.403	0.235
4.2	0.499	0.34
4.2	0.589	0.499
4.2	0.635	0.62
4.2	0.669	0.745
4.2	0.709	0.997
4.2	0.71	1.252
4.2	0.694	1.377
4.2	0.668	1.5
4.2	0.631	1.623
4.2	0.588	1.744
4.2	0.499	1.998
4.2	0.424	2.257
4.2	0.385	2.453
4.2	0.361	2.652
4.2	0.35	2.853
4.2	0.352	3.052
4.2	0.817	3.121
4.2	1.283	3.19
4.2	1.749	3.261
4.2	2.213	3.336
4.2	2.702	3.421
4.2	3.654	3.594
4.2	4.113	3.695
4.2	4.307	3.747
4.2	4.5	3.805
4.2	4.714	3.879
4.2	4.923	3.964
4.2	5.15	4.081
4.2	5.363	4.219
4.2	5.458	4.291
4.2	5.55	4.368
4.2	5.621	4.434
4.2	5.689	4.503
4.2	5.981	4.947
4.2	6.147	5.455
4.2	6.169	5.574
4.2	6.185	5.694
4.2	6.196	5.815
4.2	6.2	5.938
4.2	6.2	6.47
4.2	6.201	7.559
4.2	6.2	8.1
4.2	4.5	8.1
4.2	4.5	10.65
4.2	0	10.65
	43	
3.6	0	0.205
3.6	0.025	0.205
3.6	0.221	0.322
3.6	0.38	0.486
3.6	0.497	0.683
3.6	0.57	0.9
3.6	0.596	1.201
3.6	0.545	1.499
3.6	0.511	1.601
3.6	0.472	1.701
3.6	0.346	2
3.6	0.252	2.291
3.6	0.19	2.59
3.6	0.16	2.894
3.6	0.161	3.199
3.6	0.661	3.269
3.6	1.161	3.342
3.6	1.66	3.418
3.6	2.158	3.498
3.6	2.75	3.597
3.6	3.342	3.703
3.6	3.925	3.818
3.6	4.5	3.97
3.6	4.773	4.067
3.6	5.037	4.186
3.6	5.167	4.258
3.6	5.294	4.337
3.6	5.493	4.482
3.6	5.669	4.651
3.6	5.802	4.83
3.6	5.915	5.023
3.6	5.959	5.107
3.6	5.999	5.193
3.6	6.021	5.247
3.6	6.041	5.301
3.6	6.193	6.203
3.6	6.19	7.126
3.6	6.191	7.369
3.6	6.197	7.855
3.6	6.193	8.1
3.6	4.5	8.1
3.6	4.5	10.65
3.6	0	10.65
	45	
3	0	0.642
3	0.025	0.643
3	0.089	0.671
3	0.149	0.707
3	0.204	0.75
3	0.253	0.798
3	0.335	0.909
3	0.395	1.034
3	0.445	1.267
3	0.423	1.5
3	0.333	1.711
3	0.218	1.914
3	0.147	2.066
3	0.05	2.385
3	0.025	2.551
3	0	2.551
3	0	3.352
3	0.025	3.352
3	0.571	3.426
3	1.116	3.504
3	1.661	3.586
3	2.205	3.672
3	2.797	3.772
3	3.389	3.877
3	3.948	3.988
3	4.5	4.135
3	5.017	4.344
3	5.476	4.653
3	5.576	4.75
3	5.669	4.855
3	5.757	4.974
3	5.836	5.099
3	5.891	5.199
3	5.939	5.302
3	5.972	5.384
3	6	5.468
3	6.099	5.929
3	6.135	6.4
3	6.142	6.705
3	6.149	7.283
3	6.157	7.828
3	6.161	8.1
3	4.5	8.1
3	4.5	10.65
3	0	10.65
	41	
2.7	0	0.91
2.7	0.025	0.91
2.7	0.102	0.938
2.7	0.173	0.981
2.7	0.235	1.036
2.7	0.287	1.102
2.7	0.369	1.356
2.7	0.326	1.622
2.7	0.219	1.803
2.7	0.064	1.987
2.7	0.048	2.009
2.7	0.034	2.032
2.7	0.025	2.059
2.7	0	2.059
2.7	0	3.434
2.7	0.025	3.434
2.7	0.334	3.478
2.7	0.953	3.563
2.7	1.768	3.685
2.7	2.796	3.853
2.7	3.317	3.945
2.7	3.812	4.041
2.7	4.302	4.16
2.7	4.733	4.302
2.7	5.138	4.5
2.7	5.367	4.659
2.7	5.571	4.848
2.7	5.67	4.964
2.7	5.759	5.089
2.7	5.823	5.193
2.7	5.879	5.301
2.7	5.949	5.483
2.7	6	5.671
2.7	6.092	6.337
2.7	6.114	7.012
2.7	6.119	7.284
2.7	6.131	7.828
2.7	6.135	8.1
2.7	4.5	8.1
2.7	4.5	10.65
2.7	0	10.65
	36	
2.4	0	1.2
2.4	0.117	1.223
2.4	0.212	1.29
2.4	0.298	1.5
2.4	0.275	1.612
2.4	0.212	1.71
2.4	0.117	1.777
2.4	0	1.8
2.4	0	3.516
2.4	0.025	3.516
2.4	0.643	3.603
2.4	0.953	3.646
2.4	1.262	3.69
2.4	1.768	3.767
2.4	2.273	3.848
2.4	2.795	3.936
2.4	3.316	4.027
2.4	3.562	4.071
2.4	3.808	4.12
2.4	4.059	4.178
2.4	4.309	4.245
2.4	4.65	4.356
2.4	4.978	4.5
2.4	5.229	4.654
2.4	5.458	4.841
2.4	5.655	5.057
2.4	5.812	5.301
2.4	5.931	5.616
2.4	6	5.948
2.4	6.059	6.536
2.4	6.082	7.124
2.4	6.088	7.279
2.4	6.103	8.1
2.4	4.5	8.1
2.4	4.5	10.65
2.4	0	10.65
	28	
2.4	0	3.516
2.4	0.025	3.516
2.4	0.643	3.603
2.4	0.953	3.646
2.4	1.262	3.69
2.4	1.768	3.767
2.4	2.273	3.848
2.4	2.795	3.936
2.4	3.316	4.027
2.4	3.562	4.071
2.4	3.808	4.12
2.4	4.059	4.178
2.4	4.309	4.245
2.4	4.65	4.356
2.4	4.978	4.5
2.4	5.229	4.654
2.4	5.458	4.841
2.4	5.655	5.057
2.4	5.812	5.301
2.4	5.931	5.616
2.4	6	5.948
2.4	6.059	6.536
2.4	6.082	7.124
2.4	6.088	7.279
2.4	6.103	8.1
2.4	4.5	8.1
2.4	4.5	10.65
2.4	0	10.65
	26	
2.1	0	3.598
2.1	0.025	3.598
2.1	0.588	3.677
2.1	1.15	3.757
2.1	1.712	3.84
2.1	2.273	3.929
2.1	2.687	3.999
2.1	3.326	4.109
2.1	3.552	4.15
2.1	3.814	4.204
2.1	4.073	4.265
2.1	4.287	4.321
2.1	4.499	4.387
2.1	4.937	4.571
2.1	5.333	4.83
2.1	5.557	5.048
2.1	5.735	5.302
2.1	5.874	5.639
2.1	5.954	6
2.1	6.013	6.503
2.1	6.039	7.008
2.1	6.054	7.554
2.1	6.064	8.1
2.1	4.5	8.1
2.1	4.5	10.65
2.1	0	10.65
	32	
1.8	0	3.68
1.8	0.025	3.68
1.8	0.587	3.759
1.8	1.15	3.839
1.8	1.712	3.921
1.8	2.273	4.01
1.8	2.686	4.081
1.8	3.1	4.151
1.8	3.325	4.188
1.8	3.55	4.228
1.8	3.815	4.284
1.8	4.078	4.349
1.8	4.29	4.406
1.8	4.499	4.472
1.8	4.856	4.621
1.8	5.188	4.82
1.8	5.376	4.971
1.8	5.542	5.146
1.8	5.599	5.222
1.8	5.652	5.301
1.8	5.737	5.465
1.8	5.803	5.637
1.8	5.898	6.014
1.8	5.951	6.4
1.8	5.98	6.742
1.8	5.998	7.084
1.8	6.007	7.338
1.8	6.018	7.846
1.8	6.022	8.1
1.8	4.5	8.1
1.8	4.5	10.65
1.8	0	10.65
	25	
1.2	0	3.842
1.2	0.025	3.842
1.2	0.268	3.88
1.2	0.756	3.949
1.2	1.433	4.044
1.2	2.353	4.187
1.2	3.349	4.355
1.2	3.856	4.458
1.2	4.31	4.579
1.2	4.747	4.75
1.2	5.027	4.906
1.2	5.28	5.102
1.2	5.375	5.197
1.2	5.46	5.301
1.2	5.561	5.462
1.2	5.643	5.634
1.2	5.838	6.366
1.2	5.904	7.126
1.2	5.915	7.369
1.2	5.922	7.612
1.2	5.927	7.855
1.2	5.927	8.1
1.2	4.5	8.1
1.2	4.5	10.65
1.2	0	10.65
	23	
1.2	0	3.842
1.2	0.025	3.842
1.2	0.268	3.88
1.2	0.756	3.949
1.2	1.433	4.044
1.2	2.353	4.187
1.2	3.349	4.355
1.2	3.856	4.458
1.2	4.31	4.579
1.2	4.747	4.75
1.2	5.027	4.906
1.2	5.28	5.102
1.2	5.375	5.197
1.2	5.46	5.301
1.2	5.561	5.462
1.2	5.643	5.634
1.2	5.838	6.366
1.2	5.904	7.126
1.2	5.915	7.369
1.2	5.922	7.612
1.2	5.927	7.855
1.2	5.927	8.1
1.2	0	8.1
	28	
0.6	0	4.006
0.6	0.025	4.006
0.6	0.268	4.044
0.6	0.512	4.079
0.6	0.756	4.113
0.6	1	4.147
0.6	1.47	4.216
0.6	2.424	4.361
0.6	2.907	4.437
0.6	3.292	4.502
0.6	3.676	4.579
0.6	4	4.659
0.6	4.319	4.758
0.6	4.519	4.835
0.6	4.714	4.924
0.6	4.896	5.03
0.6	5.066	5.154
0.6	5.284	5.372
0.6	5.458	5.627
0.6	5.618	6
0.6	5.716	6.397
0.6	5.768	6.76
0.6	5.796	7.124
0.6	5.805	7.368
0.6	5.811	7.612
0.6	5.814	7.856
0.6	5.819	8.1
0.6	0	8.1
	22	
0	0	4.17
0	0.025	4.17
0	1.013	4.315
0	2	4.46
0	2.551	4.54
0	3.1	4.626
0	3.332	4.667
0	3.563	4.715
0	3.819	4.78
0	4.074	4.859
0	4.531	5.041
0	4.942	5.301
0	5.238	5.62
0	5.453	6
0	5.576	6.393
0	5.642	6.8
0	5.669	7.118
0	5.682	7.436
0	5.686	7.602
0	5.693	7.934
0	5.7	8.1
0	0	8.1
	27	
-0.6	0	4.334
-0.6	0.025	4.334
-0.6	0.519	4.405
-0.6	1.506	4.551
-0.6	2	4.622
-0.6	2.551	4.699
-0.6	3.1	4.784
-0.6	3.333	4.826
-0.6	3.563	4.878
-0.6	3.829	4.958
-0.6	4.089	5.054
-0.6	4.297	5.141
-0.6	4.499	5.24
-0.6	4.552	5.269
-0.6	4.603	5.301
-0.6	4.69	5.362
-0.6	4.774	5.427
-0.6	4.879	5.514
-0.6	4.98	5.608
-0.6	5.136	5.794
-0.6	5.264	6.002
-0.6	5.453	6.548
-0.6	5.528	7.126
-0.6	5.541	7.369
-0.6	5.557	7.855
-0.6	5.567	8.1
-0.6	0	8.1
	25	
-1.2	0	4.498
-1.2	0.025	4.498
-1.2	0.33	4.541
-1.2	0.941	4.629
-1.2	1.754	4.747
-1.2	2.263	4.817
-1.2	2.821	4.896
-1.2	3.374	5.005
-1.2	3.674	5.091
-1.2	3.967	5.197
-1.2	4.163	5.283
-1.2	4.354	5.381
-1.2	4.588	5.53
-1.2	4.8	5.708
-1.2	4.991	5.93
-1.2	5.142	6.181
-1.2	5.3	6.641
-1.2	5.374	7.125
-1.2	5.397	7.449
-1.2	5.412	7.856
-1.2	5.415	7.938
-1.2	5.386	8.019
-1.2	5.429	8.1
-1.2	0	8.1
-1.2	0	8.1
	25	
-1.8	0	4.659
-1.8	0.025	4.662
-1.8	0	4.662
-1.8	0	4.659
-1.8	0.454	4.723
-1.8	1.816	4.91
-1.8	2.314	4.979
-1.8	2.811	5.058
-1.8	3.287	5.157
-1.8	3.751	5.3
-1.8	4.143	5.48
-1.8	4.5	5.72
-1.8	4.647	5.853
-1.8	4.778	6.001
-1.8	4.85	6.101
-1.8	4.915	6.206
-1.8	4.986	6.339
-1.8	5.049	6.475
-1.8	5.198	7.013
-1.8	5.26	7.572
-1.8	5.274	7.835
-1.8	5.245	7.968
-1.8	5.283	8.1
-1.8	0	8.1
-1.8	0	8.1
23		
-2.03	0	4.725
-2.03	0.025	4.725
-2.03	0.712	4.823
-2.03	1.745	4.958
-2.03	2.089	5.007
-2.03	2.432	5.059
-2.03	2.774	5.119
-2.03	2.994	5.16
-2.03	3.214	5.206
-2.03	3.433	5.259
-2.03	3.648	5.325
-2.03	3.974	5.458
-2.03	4.277	5.636
-2.03	4.439	5.763
-2.03	4.588	5.907
-2.03	4.865	6.288
-2.03	5.055	6.721
-2.03	5.131	7.013
-2.03	5.179	7.311
-2.03	5.212	7.705
-2.03	5.186	7.903
-2.03	5.226	8.1
-2.03	0	8.1
2		
-2.03	0	4.725
-2.03	0	8.1
